asn_country,date,asn_count,foreign_neighbour_count,local_neighbour_count,total_neighbour_count,foreign_neighbours_share
LT,2021-10-04,160,1694,406,2100,0.8066666666666666
LT,2021-10-11,162,1694,408,2102,0.8058991436726927
LT,2021-10-18,162,2472,435,2907,0.8503611971104231
LT,2021-10-25,162,2763,439,3202,0.862898188632105
LT,2021-11-01,163,2739,441,3180,0.8613207547169811
LT,2021-11-08,163,2748,443,3191,0.861172046380445
LT,2021-11-15,163,2343,419,2762,0.8482983345401882
LT,2021-11-22,164,2218,413,2631,0.8430254656024325
LT,2021-11-29,164,2442,445,2887,0.8458607551091099
LT,2021-12-06,164,1652,415,2067,0.799225931301403
LT,2021-12-13,164,2262,415,2677,0.844975719088532
LT,2021-12-20,164,2778,451,3229,0.8603282750077423
LT,2021-12-27,164,1796,425,2221,0.8086447546150383
LT,2022-01-03,164,1799,425,2224,0.8089028776978417
LT,2022-01-10,165,1747,421,2168,0.8058118081180812
LT,2022-01-17,165,1730,423,2153,0.8035299581978634
LT,2022-01-24,165,1707,429,2136,0.7991573033707865
LT,2022-01-31,165,1730,429,2159,0.8012968967114404
LT,2022-02-07,164,1708,425,2133,0.8007501172058135
LT,2022-02-14,165,1696,429,2125,0.7981176470588235
LT,2022-02-21,164,1710,425,2135,0.8009367681498829
LT,2022-02-28,162,983,390,1373,0.7159504734158776
LT,2022-03-07,163,1720,421,2141,0.8033629145259225
LT,2022-03-14,161,1707,421,2128,0.8021616541353384
LT,2022-03-21,161,1709,417,2126,0.8038570084666039
LT,2022-03-28,161,1739,415,2154,0.8073351903435468
LT,2022-04-04,162,1732,415,2147,0.8067070330693992
LT,2022-04-11,162,1599,411,2010,0.7955223880597015
LT,2022-04-18,162,1623,411,2034,0.7979351032448377
LT,2022-04-25,163,1672,413,2085,0.8019184652278177
LT,2022-05-02,163,1704,413,2117,0.8049126121870571
LT,2022-05-09,162,1090,392,1482,0.7354925775978407
LT,2022-05-16,163,1781,425,2206,0.8073436083408885
LT,2022-05-23,163,1922,425,2347,0.8189177673625906
LT,2022-05-30,163,1647,409,2056,0.8010700389105059
LT,2022-06-06,162,1033,384,1417,0.7290049400141143
LT,2022-06-13,164,1667,413,2080,0.8014423076923077
LT,2022-06-20,164,1716,413,2129,0.8060122123062471
LT,2022-06-27,166,2120,417,2537,0.8356326369728025
LT,2022-07-04,167,2145,415,2560,0.837890625
LT,2022-07-11,168,2123,415,2538,0.8364854215918046
LT,2022-07-18,168,2096,419,2515,0.8333996023856859
LT,2022-07-25,169,1606,415,2021,0.7946561108362197
LT,2022-08-01,170,1727,421,2148,0.8040037243947858
LT,2022-08-08,171,1710,421,2131,0.8024401689347724
LT,2022-08-15,169,1995,413,2408,0.8284883720930233
LT,2022-08-22,169,1723,413,2136,0.8066479400749064
LT,2022-08-29,170,1914,417,2331,0.8211068211068211
LT,2022-09-05,170,1745,413,2158,0.8086190917516218
LT,2022-09-12,171,1742,409,2151,0.8098558809855881
LT,2022-09-19,172,1700,407,2107,0.8068343616516374
LT,2022-09-26,172,1550,403,1953,0.7936507936507936
LT,2022-10-03,173,1576,403,1979,0.7963617988883275
LT,2022-10-10,173,1705,407,2112,0.8072916666666666
LT,2022-10-17,173,1739,399,2138,0.813376987839102
LT,2022-10-24,173,1572,391,1963,0.8008150789607743
LT,2022-10-31,173,1730,399,2129,0.8125880695162048
LT,2022-11-07,172,1619,393,2012,0.8046719681908548
LT,2022-11-14,172,1706,395,2101,0.8119942884340791
LT,2022-11-21,171,1725,395,2120,0.8136792452830188
LT,2022-11-28,171,1670,401,2071,0.8063737324963786
LT,2022-12-05,173,1552,401,1953,0.7946748591909882
LT,2022-12-12,174,1691,403,2094,0.8075453677172875
LT,2022-12-19,174,1716,403,2119,0.8098159509202454
LT,2022-12-26,174,1718,401,2119,0.8107597923548844
LT,2023-01-02,174,1725,401,2126,0.8113828786453434
LT,2023-01-09,174,1724,401,2125,0.8112941176470588
LT,2023-01-16,174,1726,395,2121,0.8137670909948138
LT,2023-01-23,174,2882,401,3283,0.8778556198598843
LT,2023-01-30,173,1751,407,2158,0.8113994439295644
LT,2023-02-06,173,1747,407,2154,0.8110492107706593
LT,2023-02-13,174,1730,407,2137,0.8095460926532522
LT,2023-02-20,173,1756,411,2167,0.8103368712505769
LT,2023-02-27,173,1614,413,2027,0.796250616674889
LT,2023-03-06,172,1744,413,2157,0.8085303662494205
LT,2023-03-13,171,1748,407,2155,0.8111368909512761
LT,2023-03-20,171,1739,407,2146,0.8103448275862069
LT,2023-03-27,171,1630,411,2041,0.7986281234688878
LT,2023-04-03,171,1750,409,2159,0.8105604446503011
LT,2023-04-10,171,1754,409,2163,0.8109107720758206
LT,2023-04-17,171,1760,411,2171,0.8106863196683556
LT,2023-04-24,170,1769,413,2182,0.810724106324473
LT,2023-05-01,170,1634,417,2051,0.7966845441248172
LT,2023-05-08,170,1773,419,2192,0.8088503649635036
LT,2023-05-15,170,1784,420,2204,0.809437386569873
LT,2023-05-22,170,1795,415,2210,0.8122171945701357
LT,2023-05-29,170,1797,416,2213,0.8120198825124265
LT,2023-06-05,169,1741,416,2157,0.8071395456652758
LT,2023-06-12,169,1944,416,2360,0.823728813559322
LT,2023-06-19,170,1840,420,2260,0.8141592920353983
LT,2023-06-26,170,1789,422,2211,0.8091361374943464
LT,2023-07-03,170,1775,424,2199,0.8071850841291496
LT,2023-07-10,170,1786,423,2209,0.8085106382978723
LT,2023-07-17,169,1910,422,2332,0.8190394511149228
LT,2023-07-24,169,1880,425,2305,0.8156182212581344
LT,2023-07-31,169,3784,441,4225,0.895621301775148
LT,2023-08-07,169,1876,427,2303,0.8145896656534954
LT,2023-08-14,169,1665,431,2096,0.7943702290076335
LT,2023-08-21,169,1655,433,2088,0.7926245210727969
LT,2023-08-28,170,1786,435,2221,0.8041422782530392
LT,2023-09-04,170,1836,433,2269,0.8091670339356545
LT,2023-09-11,171,1793,435,2228,0.8047576301615799
LT,2023-09-18,171,1680,429,2109,0.7965860597439545
LT,2023-09-25,173,1851,431,2282,0.8111305872042068
LT,2023-10-02,173,1679,433,2112,0.7949810606060606
LT,2023-10-09,173,1824,438,2262,0.8063660477453581
LT,2023-10-16,172,1823,442,2265,0.8048565121412804
LT,2023-10-23,171,1741,438,2179,0.7989903625516291
LT,2023-10-30,171,1960,438,2398,0.817347789824854
LT,2023-11-06,171,2215,442,2657,0.8336469702672187
LT,2023-11-13,172,2370,450,2820,0.8404255319148937
LT,2023-11-20,173,2378,448,2826,0.8414720452937013
LT,2023-11-27,172,2414,448,2862,0.843466107617051
LT,2023-12-04,172,1943,446,2389,0.8133110087902888
LT,2023-12-11,173,1972,444,2416,0.8162251655629139
LT,2023-12-18,173,2315,447,2762,0.8381607530774801
LT,2023-12-25,173,2325,449,2774,0.838139870223504
LT,2024-01-01,174,2307,451,2758,0.8364757070340827
LT,2024-01-08,174,2337,445,2782,0.8400431344356578
LT,2024-01-15,173,2226,441,2667,0.8346456692913385
LT,2024-01-22,173,2229,439,2668,0.8354572713643178
LT,2024-01-29,173,2241,439,2680,0.8361940298507463
LT,2024-02-05,172,1922,431,2353,0.8168295792605185
LT,2024-02-12,172,2209,429,2638,0.8373768006065201
LT,2024-02-19,172,2375,431,2806,0.8464005702066999
LT,2024-02-26,174,2271,431,2702,0.8404885270170245
LT,2024-03-04,174,2246,429,2675,0.839626168224299
LT,2024-03-11,174,2244,425,2669,0.8407643312101911
LT,2024-03-18,174,2268,421,2689,0.8434362216437338
LT,2024-03-25,174,2244,421,2665,0.8420262664165103
LT,2024-04-01,175,2320,425,2745,0.8451730418943534
LT,2024-04-08,175,2216,424,2640,0.8393939393939394
LT,2024-04-15,176,2299,422,2721,0.8449099595736862
LT,2024-04-22,176,2278,420,2698,0.8443291326908822
LT,2024-04-29,176,2307,420,2727,0.845984598459846
LT,2024-05-06,177,2318,424,2742,0.8453683442742523
LT,2024-05-13,177,2347,424,2771,0.8469866474197041
LT,2024-05-20,176,2328,422,2750,0.8465454545454546
LT,2024-05-27,176,2347,424,2771,0.8469866474197041
LT,2024-06-03,177,2357,424,2781,0.8475368572455951
LT,2024-06-10,177,2364,426,2790,0.8473118279569892
LT,2024-06-17,177,2339,425,2764,0.8462373371924746
LT,2024-06-24,177,2335,428,2763,0.8450959102424901
LT,2024-07-01,177,2355,426,2781,0.8468176914778857
LT,2024-07-08,178,2374,428,2802,0.8472519628836546
LT,2024-07-15,178,2381,427,2808,0.8479344729344729
LT,2024-07-22,177,2378,425,2803,0.8483767392079914
LT,2024-07-29,178,2394,429,2823,0.8480340063761955
LT,2024-08-05,178,2400,427,2827,0.8489564909798373
LT,2024-08-12,178,2419,427,2846,0.8499648629655657
LT,2024-08-19,179,2414,431,2845,0.8485061511423551
LT,2024-08-26,179,2394,431,2825,0.847433628318584
LT,2024-09-02,179,2147,421,2568,0.8360591900311527
LT,2024-09-09,179,2459,433,2892,0.8502766251728907
LT,2024-09-16,179,2412,433,2845,0.8478031634446397
LT,2024-09-23,179,2444,435,2879,0.8489058700937826
LT,2024-09-30,179,2382,435,2817,0.845580404685836
LT,2024-10-07,179,2455,433,2888,0.8500692520775623
LT,2024-10-14,179,2409,433,2842,0.8476425052779732
LT,2024-10-21,179,2460,431,2891,0.8509166378415773
LT,2024-10-28,179,2454,435,2889,0.8494288681204569
LT,2024-11-04,179,2406,433,2839,0.8474815075730892
LT,2024-11-11,179,2434,437,2871,0.8477882270985719
LT,2024-11-18,179,2422,438,2860,0.8468531468531468
LT,2024-11-25,180,2162,426,2588,0.8353941267387944
LT,2024-12-02,178,2171,426,2597,0.8359645745090489
LT,2024-12-09,179,2189,428,2617,0.8364539549102025
LT,2024-12-16,179,2190,432,2622,0.8352402745995423
LT,2024-12-23,179,2216,430,2646,0.8374905517762661
LT,2024-12-30,178,2218,430,2648,0.8376132930513596
LT,2025-01-06,178,2214,430,2644,0.8373676248108926
LT,2025-01-13,178,2230,428,2658,0.8389766741911211
LT,2025-01-20,178,2165,432,2597,0.8336542164035425
LT,2025-01-27,179,2178,435,2613,0.8335246842709529
LT,2025-02-03,179,2202,434,2636,0.8353566009104704
LT,2025-02-10,179,2328,438,2766,0.841648590021692
LT,2025-02-17,181,2566,454,3020,0.8496688741721854
LT,2025-02-24,181,2542,448,2990,0.8501672240802676
LT,2025-03-03,181,2583,450,3033,0.8516320474777448
LT,2025-03-10,182,2507,448,2955,0.8483925549915398
LT,2025-03-17,182,2530,452,2982,0.8484238765928906
LT,2025-03-24,181,2489,450,2939,0.8468866961551548
LT,2025-03-31,183,2479,452,2931,0.8457864210167179
LT,2025-04-07,181,1659,424,2083,0.7964474315890543
LT,2025-04-14,183,2468,450,2918,0.8457847840986977
LT,2025-04-21,182,2487,450,2937,0.8467824310520939
LT,2025-04-28,184,1912,414,2326,0.82201203783319
LT,2025-05-05,185,1919,414,2333,0.8225460780111444
LT,2025-05-12,185,1891,418,2309,0.8189692507579038
LT,2025-05-19,184,2511,458,2969,0.8457393061636915
LT,2025-05-26,184,2504,456,2960,0.845945945945946
LT,2025-06-02,182,2493,460,2953,0.8442262106332543
LT,2025-06-09,183,2483,462,2945,0.8431239388794567
LT,2025-06-16,183,2496,476,2972,0.8398384925975774
LT,2025-06-23,182,2485,484,2969,0.836982148871674
LT,2025-06-30,183,1916,456,2372,0.8077571669477235
LT,2025-07-07,183,1909,446,2355,0.810615711252654
LT,2025-07-14,183,1910,444,2354,0.8113848768054376
LT,2025-07-21,183,1965,444,2409,0.8156911581569116
LT,2025-07-28,182,1958,432,2390,0.8192468619246862
LT,2025-08-04,182,1968,432,2400,0.82
LT,2025-08-11,183,1971,434,2405,0.8195426195426195
LT,2025-08-18,183,1964,436,2400,0.8183333333333334
LT,2025-08-25,183,1978,434,2412,0.8200663349917081
LT,2025-09-01,182,1975,434,2409,0.8198422581984226
LT,2025-09-08,181,1981,430,2411,0.8216507673164662
LT,2025-09-15,181,2007,432,2439,0.8228782287822878
LT,2025-09-22,180,2003,426,2429,0.8246191848497324
LT,2025-09-29,180,2035,426,2461,0.826899634295002
LV,2019-01-07,221,258,585,843,0.30604982206405695
LV,2019-01-14,222,258,579,837,0.30824372759856633
LV,2019-01-21,223,266,585,851,0.3125734430082256
LV,2019-01-28,223,264,585,849,0.31095406360424027
LV,2019-02-04,223,252,589,841,0.29964328180737215
LV,2019-02-11,223,250,589,839,0.29797377830750893
LV,2019-02-18,221,251,583,834,0.3009592326139089
LV,2019-02-25,221,250,587,837,0.2986857825567503
LV,2019-03-04,219,239,579,818,0.2921760391198044
LV,2019-03-11,221,236,581,817,0.28886168910648713
LV,2019-03-18,221,239,585,824,0.29004854368932037
LV,2019-03-25,220,237,581,818,0.28973105134474325
LV,2019-04-01,219,240,571,811,0.2959309494451295
LV,2019-04-08,221,238,579,817,0.2913096695226438
LV,2019-04-15,220,244,575,819,0.2979242979242979
LV,2019-04-22,219,242,569,811,0.29839704069050554
LV,2019-04-29,219,251,576,827,0.30350665054413545
LV,2019-05-06,219,253,583,836,0.3026315789473684
LV,2019-05-13,219,249,582,831,0.2996389891696751
LV,2019-05-20,218,247,572,819,0.30158730158730157
LV,2019-05-27,220,250,576,826,0.3026634382566586
LV,2019-06-03,220,244,586,830,0.29397590361445786
LV,2019-06-10,219,242,583,825,0.29333333333333333
LV,2019-06-17,219,251,586,837,0.2998805256869773
LV,2019-06-24,219,244,589,833,0.2929171668667467
LV,2019-07-01,221,248,583,831,0.29843561973525873
LV,2019-07-08,220,247,576,823,0.3001215066828676
LV,2019-07-15,222,244,585,829,0.2943305186972256
LV,2019-07-22,222,244,595,839,0.2908224076281287
LV,2019-07-29,222,243,610,853,0.28487690504103164
LV,2019-08-05,223,246,613,859,0.28637951105937137
LV,2019-08-12,223,243,615,858,0.28321678321678323
LV,2019-08-19,223,239,603,842,0.2838479809976247
LV,2019-08-26,223,242,599,841,0.2877526753864447
LV,2019-09-02,223,239,597,836,0.28588516746411485
LV,2019-09-09,224,250,603,853,0.29308323563892147
LV,2019-09-16,223,250,597,847,0.29515938606847697
LV,2019-09-23,223,290,597,887,0.3269447576099211
LV,2019-09-30,224,254,593,847,0.29988193624557263
LV,2019-10-07,224,259,597,856,0.30257009345794394
LV,2019-10-14,225,260,597,857,0.3033838973162194
LV,2019-10-21,224,250,597,847,0.29515938606847697
LV,2019-10-28,225,263,595,858,0.30652680652680653
LV,2019-11-04,225,255,564,819,0.31135531135531136
LV,2019-11-11,223,271,593,864,0.3136574074074074
LV,2019-11-18,224,271,589,860,0.31511627906976747
LV,2019-11-25,225,259,591,850,0.30470588235294116
LV,2019-12-02,226,258,603,861,0.29965156794425085
LV,2019-12-09,227,261,608,869,0.3003452243958573
LV,2019-12-16,227,262,603,865,0.30289017341040464
LV,2019-12-23,227,263,603,866,0.30369515011547343
LV,2019-12-30,227,265,603,868,0.3052995391705069
LV,2020-01-06,228,260,609,869,0.2991944764096663
LV,2020-01-13,226,258,607,865,0.29826589595375724
LV,2020-01-20,227,262,609,871,0.3008036739380023
LV,2020-01-27,228,265,609,874,0.30320366132723114
LV,2020-02-03,228,271,609,880,0.3079545454545455
LV,2020-02-10,229,272,602,874,0.3112128146453089
LV,2020-02-17,229,269,601,870,0.30919540229885056
LV,2020-02-24,230,279,612,891,0.31313131313131315
LV,2020-03-02,229,277,615,892,0.31053811659192826
LV,2020-03-09,229,265,611,876,0.3025114155251142
LV,2020-03-16,230,267,619,886,0.3013544018058691
LV,2020-03-23,228,270,615,885,0.3050847457627119
LV,2020-03-30,230,278,620,898,0.30957683741648107
LV,2020-04-06,230,281,616,897,0.3132664437012263
LV,2020-04-13,230,280,624,904,0.30973451327433627
LV,2020-04-20,231,281,616,897,0.3132664437012263
LV,2020-04-27,232,283,632,915,0.3092896174863388
LV,2020-05-04,232,283,620,903,0.3133997785160576
LV,2020-05-11,232,277,628,905,0.3060773480662983
LV,2020-05-18,233,318,623,941,0.3379383634431456
LV,2020-05-25,232,286,626,912,0.31359649122807015
LV,2020-06-01,233,279,633,912,0.3059210526315789
LV,2020-06-08,233,281,635,916,0.3067685589519651
LV,2020-06-15,232,289,626,915,0.3158469945355191
LV,2020-06-22,233,284,632,916,0.31004366812227074
LV,2020-06-29,233,288,628,916,0.314410480349345
LV,2020-07-06,232,289,630,919,0.3144722524483134
LV,2020-07-13,231,291,624,915,0.3180327868852459
LV,2020-07-20,232,278,625,903,0.3078626799557032
LV,2020-07-27,232,291,625,916,0.31768558951965065
LV,2020-08-03,233,299,635,934,0.32012847965738755
LV,2020-08-10,234,304,637,941,0.3230605738575983
LV,2020-08-17,233,291,629,920,0.31630434782608696
LV,2020-08-24,234,297,637,934,0.31798715203426126
LV,2020-08-31,234,295,635,930,0.3172043010752688
LV,2020-09-07,234,288,629,917,0.31406761177753545
LV,2020-09-14,234,292,628,920,0.3173913043478261
LV,2020-09-21,234,291,632,923,0.3152762730227519
LV,2020-09-28,235,286,632,918,0.3115468409586057
LV,2020-10-05,236,286,639,925,0.3091891891891892
LV,2020-10-12,236,286,617,903,0.3167220376522702
LV,2020-10-19,236,282,625,907,0.31091510474090406
LV,2020-10-26,237,294,633,927,0.31715210355987056
LV,2020-11-02,235,306,632,938,0.326226012793177
LV,2020-11-09,236,304,624,928,0.3275862068965517
LV,2020-11-16,236,314,624,938,0.3347547974413646
LV,2020-11-23,236,312,628,940,0.33191489361702126
LV,2020-11-30,237,320,618,938,0.3411513859275053
LV,2020-12-07,238,318,616,934,0.3404710920770878
LV,2020-12-14,236,310,611,921,0.33659066232356133
LV,2020-12-21,242,344,620,964,0.35684647302904565
LV,2020-12-28,242,350,611,961,0.36420395421436
LV,2021-01-04,241,345,614,959,0.3597497393117831
LV,2021-01-11,241,341,612,953,0.3578174186778594
LV,2021-01-18,241,349,622,971,0.35942327497425336
LV,2021-01-25,241,349,624,973,0.35868448098663924
LV,2021-02-01,240,339,616,955,0.3549738219895288
LV,2021-02-08,240,347,616,963,0.3603322949117342
LV,2021-02-15,239,341,613,954,0.35744234800838576
LV,2021-02-22,240,344,619,963,0.3572170301142264
LV,2021-03-01,240,330,629,959,0.34410844629822734
LV,2021-03-08,239,329,629,958,0.34342379958246344
LV,2021-03-15,240,335,633,968,0.34607438016528924
LV,2021-03-22,242,371,619,990,0.3747474747474748
LV,2021-03-29,242,376,619,995,0.3778894472361809
LV,2021-04-05,241,374,622,996,0.3755020080321285
LV,2021-04-12,240,376,620,996,0.37751004016064255
LV,2021-04-19,241,369,608,977,0.37768679631525076
LV,2021-04-26,241,378,610,988,0.3825910931174089
LV,2021-05-03,241,381,606,987,0.3860182370820669
LV,2021-05-10,241,383,592,975,0.39282051282051283
LV,2021-05-17,243,391,606,997,0.3921765295887663
LV,2021-05-24,242,403,606,1009,0.3994053518334985
LV,2021-05-31,242,394,616,1010,0.3900990099009901
LV,2021-06-07,241,398,614,1012,0.3932806324110672
LV,2021-06-14,241,400,606,1006,0.3976143141153082
LV,2021-06-21,241,399,608,1007,0.39622641509433965
LV,2021-06-28,242,402,614,1016,0.3956692913385827
LV,2021-07-05,242,403,612,1015,0.39704433497536945
LV,2021-07-12,242,395,600,995,0.3969849246231156
LV,2021-07-19,242,382,594,976,0.39139344262295084
LV,2021-07-26,243,400,606,1006,0.3976143141153082
LV,2021-08-02,243,386,610,996,0.38755020080321284
LV,2021-08-09,244,369,603,972,0.37962962962962965
LV,2021-08-16,242,370,617,987,0.37487335359675783
LV,2021-08-23,241,384,610,994,0.386317907444668
LV,2021-08-30,242,379,608,987,0.3839918946301925
LV,2021-09-06,242,383,610,993,0.3856998992950655
LV,2021-09-13,243,391,614,1005,0.3890547263681592
LV,2021-09-20,243,404,616,1020,0.396078431372549
LV,2021-09-27,243,395,622,1017,0.38839724680432647
LV,2021-10-04,243,389,622,1011,0.3847675568743818
LV,2021-10-11,244,387,618,1005,0.3850746268656716
LV,2021-10-18,244,399,624,1023,0.39002932551319647
LV,2021-10-25,245,394,636,1030,0.3825242718446602
LV,2021-11-01,246,417,644,1061,0.3930254476908577
LV,2021-11-08,246,420,646,1066,0.39399624765478425
LV,2021-11-15,246,400,638,1038,0.3853564547206166
LV,2021-11-22,246,413,644,1057,0.39072847682119205
LV,2021-11-29,246,404,644,1048,0.38549618320610685
LV,2021-12-06,247,387,644,1031,0.37536372453928224
LV,2021-12-13,246,398,638,1036,0.3841698841698842
LV,2021-12-20,245,417,636,1053,0.396011396011396
LV,2021-12-27,245,398,636,1034,0.3849129593810445
LV,2022-01-03,246,402,640,1042,0.3857965451055662
LV,2022-01-10,246,396,644,1040,0.38076923076923075
LV,2022-01-17,246,396,642,1038,0.3815028901734104
LV,2022-01-24,246,402,646,1048,0.383587786259542
LV,2022-01-31,246,401,646,1047,0.38299904489016234
LV,2022-02-07,245,406,648,1054,0.38519924098671726
LV,2022-02-14,245,400,648,1048,0.3816793893129771
LV,2022-02-21,244,411,644,1055,0.38957345971563984
LV,2022-02-28,245,398,636,1034,0.3849129593810445
LV,2022-03-07,245,418,640,1058,0.3950850661625709
LV,2022-03-14,245,416,640,1056,0.3939393939393939
LV,2022-03-21,245,422,634,1056,0.3996212121212121
LV,2022-03-28,246,419,634,1053,0.39791073124406456
LV,2022-04-04,246,419,628,1047,0.40019102196752626
LV,2022-04-11,246,403,604,1007,0.4001986097318769
LV,2022-04-18,246,410,608,1018,0.4027504911591356
LV,2022-04-25,244,407,610,1017,0.400196656833825
LV,2022-05-02,245,410,616,1026,0.3996101364522417
LV,2022-05-09,245,411,602,1013,0.40572556762092793
LV,2022-05-16,245,415,599,1014,0.40927021696252464
LV,2022-05-23,245,420,603,1023,0.41055718475073316
LV,2022-05-30,245,411,597,1008,0.40773809523809523
LV,2022-06-06,244,395,595,990,0.398989898989899
LV,2022-06-13,245,422,597,1019,0.4141315014720314
LV,2022-06-20,244,418,587,1005,0.41592039800995023
LV,2022-06-27,245,420,591,1011,0.41543026706231456
LV,2022-07-04,245,416,591,1007,0.4131082423038729
LV,2022-07-11,245,445,585,1030,0.4320388349514563
LV,2022-07-18,245,426,589,1015,0.41970443349753694
LV,2022-07-25,245,419,587,1006,0.4165009940357853
LV,2022-08-01,246,421,607,1028,0.4095330739299611
LV,2022-08-08,246,454,601,1055,0.43033175355450237
LV,2022-08-15,246,448,597,1045,0.42870813397129187
LV,2022-08-22,244,449,597,1046,0.4292543021032505
LV,2022-08-29,245,453,601,1054,0.4297912713472486
LV,2022-09-05,246,459,603,1062,0.4322033898305085
LV,2022-09-12,246,455,603,1058,0.43005671077504726
LV,2022-09-19,246,459,593,1052,0.43631178707224333
LV,2022-09-26,246,451,595,1046,0.4311663479923518
LV,2022-10-03,246,463,595,1058,0.43761814744801514
LV,2022-10-10,245,464,591,1055,0.43981042654028435
LV,2022-10-17,245,464,587,1051,0.44148430066603234
LV,2022-10-24,244,460,593,1053,0.4368471035137702
LV,2022-10-31,243,458,599,1057,0.43330179754020814
LV,2022-11-07,244,426,593,1019,0.4180569185475957
LV,2022-11-14,242,428,589,1017,0.42084562438544737
LV,2022-11-21,244,426,589,1015,0.41970443349753694
LV,2022-11-28,243,428,589,1017,0.42084562438544737
LV,2022-12-05,243,421,593,1014,0.4151873767258383
LV,2022-12-12,242,419,585,1004,0.41733067729083667
LV,2022-12-19,242,384,579,963,0.3987538940809969
LV,2022-12-26,242,383,583,966,0.39648033126293997
LV,2023-01-02,243,383,585,968,0.3956611570247934
LV,2023-01-09,243,386,587,973,0.39671120246659813
LV,2023-01-16,244,392,585,977,0.40122824974411464
LV,2023-01-23,244,393,585,978,0.401840490797546
LV,2023-01-30,245,435,589,1024,0.4248046875
LV,2023-02-06,244,439,591,1030,0.4262135922330097
LV,2023-02-13,245,439,597,1036,0.42374517374517373
LV,2023-02-20,246,437,601,1038,0.4210019267822736
LV,2023-02-27,246,435,607,1042,0.41746641074856045
LV,2023-03-06,243,438,597,1035,0.42318840579710143
LV,2023-03-13,244,436,595,1031,0.42289039767216297
LV,2023-03-20,245,442,597,1039,0.42540904716073147
LV,2023-03-27,245,451,589,1040,0.43365384615384617
LV,2023-04-03,245,432,585,1017,0.4247787610619469
LV,2023-04-10,245,431,597,1028,0.41926070038910507
LV,2023-04-17,246,431,595,1026,0.42007797270955166
LV,2023-04-24,246,425,595,1020,0.4166666666666667
LV,2023-05-01,246,400,601,1001,0.3996003996003996
LV,2023-05-08,247,407,601,1008,0.4037698412698413
LV,2023-05-15,247,399,591,990,0.403030303030303
LV,2023-05-22,246,393,597,990,0.396969696969697
LV,2023-05-29,248,392,601,993,0.3947633434038268
LV,2023-06-05,248,396,593,989,0.40040444893832156
LV,2023-06-12,248,387,593,980,0.3948979591836735
LV,2023-06-19,246,381,601,982,0.3879837067209776
LV,2023-06-26,245,371,595,966,0.38405797101449274
LV,2023-07-03,245,374,595,969,0.38596491228070173
LV,2023-07-10,244,401,595,996,0.4026104417670683
LV,2023-07-17,244,398,591,989,0.4024266936299292
LV,2023-07-24,245,402,595,997,0.40320962888665995
LV,2023-07-31,244,407,593,1000,0.407
LV,2023-08-07,244,402,587,989,0.4064711830131446
LV,2023-08-14,244,398,589,987,0.403242147922999
LV,2023-08-21,244,394,589,983,0.4008138351983723
LV,2023-08-28,244,398,585,983,0.40488301119023395
LV,2023-09-04,243,398,585,983,0.40488301119023395
LV,2023-09-11,243,394,583,977,0.4032753326509724
LV,2023-09-18,243,389,587,976,0.3985655737704918
LV,2023-09-25,243,401,584,985,0.4071065989847716
LV,2023-10-02,242,399,581,980,0.40714285714285714
LV,2023-10-09,242,399,583,982,0.4063136456211813
LV,2023-10-16,242,395,587,982,0.40224032586558045
LV,2023-10-23,242,402,589,991,0.4056508577194753
LV,2023-10-30,242,402,591,993,0.40483383685800606
LV,2023-11-06,242,400,589,989,0.4044489383215369
LV,2023-11-13,242,408,589,997,0.4092276830491474
LV,2023-11-20,243,405,585,990,0.4090909090909091
LV,2023-11-27,243,397,583,980,0.4051020408163265
LV,2023-12-04,243,391,579,970,0.40309278350515465
LV,2023-12-11,243,392,579,971,0.40370751802265703
LV,2023-12-18,243,398,581,979,0.4065372829417773
LV,2023-12-25,242,416,573,989,0.4206268958543984
LV,2024-01-01,241,420,579,999,0.42042042042042044
LV,2024-01-08,241,423,577,1000,0.423
LV,2024-01-15,241,420,572,992,0.42338709677419356
LV,2024-01-22,241,417,575,992,0.42036290322580644
LV,2024-01-29,241,422,577,999,0.42242242242242245
LV,2024-02-05,241,427,577,1004,0.4252988047808765
LV,2024-02-12,242,420,579,999,0.42042042042042044
LV,2024-02-19,242,413,587,1000,0.413
LV,2024-02-26,243,395,589,984,0.4014227642276423
LV,2024-03-04,242,398,584,982,0.40529531568228105
LV,2024-03-11,242,407,584,991,0.4106962663975782
LV,2024-03-18,243,410,586,996,0.41164658634538154
LV,2024-03-25,243,407,586,993,0.40986908358509566
LV,2024-04-01,244,419,584,1003,0.41774675972083747
LV,2024-04-08,245,403,586,989,0.4074823053589484
LV,2024-04-15,245,396,595,991,0.39959636730575177
LV,2024-04-22,246,389,596,985,0.3949238578680203
LV,2024-04-29,246,387,598,985,0.3928934010152284
LV,2024-05-06,243,391,592,983,0.3977619532044761
LV,2024-05-13,243,396,592,988,0.4008097165991903
LV,2024-05-20,243,395,594,989,0.3993933265925177
LV,2024-05-27,243,391,596,987,0.3961499493414387
LV,2024-06-03,243,393,598,991,0.39656912209889
LV,2024-06-10,243,390,596,986,0.39553752535496955
LV,2024-06-17,241,386,600,986,0.39148073022312374
LV,2024-06-24,242,384,600,984,0.3902439024390244
LV,2024-07-01,242,383,600,983,0.3896236012207528
LV,2024-07-08,242,425,604,1029,0.413022351797862
LV,2024-07-15,242,420,609,1029,0.40816326530612246
LV,2024-07-22,242,415,614,1029,0.4033041788143829
